location	Baixo Guandu	#B99244
location	Aracruz	#B99244
location	Santa Maria de Jetiba	#BA9345
location	Serra	#BA9345
location	Cariacica	#BB9346
location	Vitoria	#BB9446
location	Irupi	#BB9447
location	Guarapari	#BC9547
location	Cachoeiro de Itapemirim	#BC9548
location	Sonora	#BD9548
location	Ladario	#BD9649
location	Camapua	#BD9649
location	Selviria	#BE974A
location	Agua Clara	#BE974A
location	Campo Grande	#BE984B
location	Aquidauana	#BF984B
location	Anastacio	#BF984B
location	Tres Lagoas	#C0994C
location	Bonito	#C0994C
location	Nova Alvorada do Sul	#C09A4D
location	Jardim	#C19A4D
location	Guia Lopes Da Laguna	#C19B4E
location	Maracaju	#C29B4E
location	Dourados	#C29B4F
location	Nova Andradina	#C29C4F
location	Ponta Pora	#C39C50
location	Laguna Carapa	#C39D50
location	Navirai	#C39D51
location	Amambai	#C49D51
location	Itaquirai	#C49E52
location	Iguatemi	#C59E52
location	Rondonopolis	#C59F53
location	Sete Quedas	#C59F53
location	Bom Jesus do Itabapoana	#C6A054
location	Itaperuna	#C6A054
location	Miracema	#C7A054
location	Paraiba do Sul	#C7A155
location	Porto Real	#C7A155
location	Resende	#C8A256
location	Petropolis	#C8A256
location	Mage	#C9A257
location	Rio Claro RJ	#C9A357
location	Rio Bonito	#C9A358
location	Nova Iguacu	#CAA458
location	Belford Roxo	#CAA459
location	Duque de Caxias	#CAA559
location	Cabo Frio	#CBA55A
location	Niteroi	#CBA55A
location	Rio de Janeiro	#CCA65B
location	Joinville	#CCA65B
location	Sao Jose	#CCA75C
location	Florianopolis	#CDA75C
location	Palhoca	#CDA75C
location	Lages	#CEA85D
location	Balneario Arroio do Silva	#CEA85D
location	Porto Xavier	#CEA95E
location	Sertao	#CFA95E
location	Passo Fundo	#CFAA5F
location	Santo Angelo	#D0AA5F
location	Ijui	#D0AA60
location	Sao Borja	#D0AB60
location	Espumoso	#D1AB61
location	Caxias do Sul	#D1AC61
location	Estrela Velha	#D1AC62
location	Nova Brescia	#D2AC62
location	Farroupilha	#D2AD63
location	Garibaldi	#D3AD63
location	Carlos Barbosa	#D3AE64
location	Barao	#D3AE64
